변전소명,회선명,전산화번호,선로명,선로번호,위도,경도,인근주소(참고자료),철거예정전주,구역(4등분)
시흥,서벌,9419B763,서벌간,34,37.45132664,126.8639923,광명시 하안동 902 W,,4구역
시흥,서벌,9419B752,서벌간,35,37.45111212,126.8638092,광명시 하안동 412-3 HY,,4구역
시흥,서벌,9419B751,서벌간,36,37.45088356,126.8636428,광명시 하안동 411-7 F,,4구역
시흥,서벌,9419B642,서벌간,37,37.45057038,126.8633207,광명시 하안동 411-1 BL,,4구역
시흥,서벌,9419B631,서벌간,38,37.45024646,126.8630633,광명시 하안동 410-1 F,,4구역
시흥,서벌,9419B522,서벌간,39,37.44989479,126.8627779,광명시 하안동 401-4 W,,4구역
시흥,서벌,9420X212,서벌간,4,37.45828695,126.8722037,광명시 하안동 318-6 F,,4구역
시흥,서벌,9419B521,서벌간,40,37.44957862,126.8625214,광명시 하안동 401-4 W,,4구역
신광명,서학,9319X152,서벌간,40R1L3L1,37.44182262,126.8491686,광명시 노온사동 428 W,철거,4구역
신광명,서학,9319X252,서벌간,40R1L3L2,37.44193419,126.8496700,광명시 노온사동 429 R,철거,4구역
신광명,서학,9319X351,서벌간,40R1L3L3,37.44203402,126.8501310,광명시 노온사동 429-2 W,철거,4구역
신광명,서학,9319X241,서벌간,40R1L3L4,37.44168182,126.8497656,광명시 노온사동 429 R,철거,4구역
시흥,서벌,9320Z122,서안간,10,37.45442199,126.8492476,광명시 노온사동 44-3 W,,1구역
시흥,서벌,9419B512,서벌간,41,37.44933378,126.8623175,광명시 하안동 403-9 F,,4구역
시흥,서벌,9419B403,서벌간,42,37.44899772,126.8620830,광명시 하안동 399,,4구역
시흥,서벌,9419B401,서벌간,43,37.44876766,126.8619085,광명시 하안동 398-3 F,,4구역
시흥,서벌,9419B301,서벌간,44,37.44851467,126.8616578,광명시 하안동 398 BL,,4구역
시흥,서벌,9419D393,서벌간,45,37.44822040,126.8614143,광명시 하안동 397-4 F,,4구역
시흥,서벌,9419D282,서벌간,46,37.44793196,126.8611630,광명시 하안동 344-2 W,,4구역
시흥,서벌,9419D281,서벌간,47,37.44768369,126.8608844,광명시 하안동 393-1 PS,,4구역
시흥,서벌,9419D271,서벌간,48,37.44745374,126.8606835,광명시 하안동 344-1 F,,4구역
시흥,서벌,9419D173,서벌간,49,37.44727176,126.8603590,광명시 하안동 344-1 F,,4구역
시흥,서벌,9420X211,서벌간,5,37.45816492,126.8720117,광명시 하안동 317-31 W,,4구역
시흥,서벌,9419D161,서벌간,50,37.44706100,126.8602983,광명시 하안동 344-6 W,,4구역
시흥,서벌,9419D052,서벌간,51,37.44680142,126.8599920,광명시 하안동 344-6 W,,4구역
시흥,서벌,9419D051,서벌간,52,37.44647996,126.8596281,광명시 노온사동 457-26 W,,4구역
시흥,서벌,9419C941,서벌간,53,37.44610579,126.8592018,광명시 노온사동 457-27 W,,4구역
시흥,서벌,9419C832,서벌간,54,37.44578333,126.8588320,광명시 노온사동 457-25 W,,4구역
시흥,서벌,9419C831,서벌간,55,37.44552416,126.8585043,광명시 노온사동 457-23 W,,4구역
시흥,서벌,9419C822,서벌간,56,37.44529515,126.8587066,광명시 노온사동 457-25 W,,4구역
시흥,서벌,9419C714,서벌간,57,37.44502302,126.8583871,광명시 노온사동 457-23 W,,4구역
시흥,서벌,9419C713,서벌간,58,37.44473536,126.8580556,광명시 노온사동 산134 M,,4구역
시흥,서벌,9419C801,서벌간,58L1,37.44474777,126.8582863,광명시 노온사동 산135-1 M,,4구역
시흥,서벌,9419C802,서벌간,58L2,37.44448532,126.8584460,광명시 노온사동 460-2 F,,4구역
시흥,서벌,9419C605,서벌간,59,37.44446542,126.8577443,광명시 노온사동 산134 M,,4구역
시흥,서벌,9420X101,서벌간,6,37.45795229,126.8716861,광명시 하안동 317-13 BL,,4구역
시흥,서벌,9419C604,서벌간,60,37.44423753,126.8575039,광명시 노온사동 457-24 W,,4구역
시흥,서벌,9419P594,서벌간,61,37.44404480,126.8572640,광명시 노온사동 457-24 W,,4구역
시흥,서벌,9419P591,서벌간,62,37.44369491,126.8568450,광명시 노온사동 456-1 W,,4구역
시흥,서벌,9419P491,서벌간,62R1,37.44393171,126.8566466,광명시 노온사동 산132 M,,4구역
시흥,서벌,9419P494,서벌간,62R2,37.44368031,126.8563557,광명시 노온사동 457-2 W,,4구역
시흥,서벌,9419P481,서벌간,63,37.44344712,126.8565537,광명시 노온사동 456-1 W,,4구역
시흥,서벌,9419P471,서벌간,64,37.44316028,126.8562218,광명시 노온사동 457-2 W,,4구역
시흥,서벌,9419P472,서벌간,64L1,37.44297163,126.8566709,광명시 노온사동 456 F,,4구역
시흥,서벌,9419R691,서벌간,64L10,37.43931744,126.8574226,광명시 노온사동 469-15 F,,4구역
시흥,서벌,9419R681,서벌간,64L10R1,37.43892389,126.8575682,광명시 노온사동 470-2 F,,4구역
시흥,서벌,9419R791,서벌간,64L11,37.43911504,126.8579895,광명시 노온사동 470-1 F,,4구역
시흥,서벌,9419R881,서벌간,64L12,37.43893478,126.8586885,광명시 노온사동 470-6 F,,4구역
시흥,서벌,9419R984,서벌간,64L13,37.43876334,126.8592259,광명시 노온사동 470-5 F,,4구역
신광명,서학,9319Q892,서학간,36R5R9,37.44373347,126.8419048,광명시 노온사동 1004-1 W,,3구역
신광명,서학,9319W252,서학간,36R6,37.44196070,126.8440263,광명시 노온사동 382-27 W,,3구역
신광명,서학,9319W241,서학간,36R6L1,37.44164901,126.8440605,광명시 노온사동 383-4 W,,3구역
신광명,서학,9319W243,서학간,36R6L1L1,37.44170056,126.8442081,광명시 노온사동 383-4 W,,3구역
신광명,서학,9319W341,서학간,36R6L1L2,37.44175290,126.8446726,광명시 노온사동 403-11 F,,3구역
신광명,서학,9319W442,서학간,36R6L1L3,37.44177708,126.8451111,광명시 노온사동 400-5 W,,3구역
신광명,서학,9319W541,서학간,36R6L1L4,37.44176453,126.8456337,광명시 노온사동 403-32 BL,,3구역
시흥,서벌,9319W242,서학간,36R6L2,37.44145960,126.8440472,광명시 노온사동 383-1 R,,3구역
시흥,서벌,9319W231,서학간,36R6L3,37.44106648,126.8440431,광명시 노온사동 385-2 R,,3구역
시흥,서벌,9319W331,서학간,36R6L4,37.44105503,126.8446428,광명시 노온사동 384-1 R,,3구역
신광명,서학,9319W151,서학간,36R7,37.44185542,126.8434474,광명시 노온사동 382-20 W,,3구역
신광명,서학,9319W041,서학간,36R8,37.44180837,126.8429638,광명시 노온사동 382-26 BL,,3구역
신광명,서학,9319Q941,서학간,36R9,37.44175918,126.8422978,광명시 노온사동 382-6 F,,3구역
신광명,서학,9319W742,서학간,37,37.44154232,126.8465024,광명시 노온사동 403-18 W,,3구역
신광명,서학,9319W634,서학간,38,37.44130208,126.8464213,광명시 노온사동 401-3 BL,,3구역
신광명,서학,9319Z162,서학간,38L10,37.43814744,126.8491458,광명시 노온사동 산173-3 W,철거,3구역
신광명,서학,9319Z261,서학간,38L11,37.43835250,126.8494897,광명시 노온사동 산173-3 W,철거,3구역
신광명,서학,9319Z371,서학간,38L12,37.43856500,126.8498063,광명시 노온사동 500-2 F,철거,3구역
신광명,서학,9319Z381,서학간,38L13,37.43879495,126.8502080,광명시 노온사동 503 F,철거,3구역
신광명,서학,9319Z481,서학간,38L14,37.43900395,126.8506185,광명시 노온사동 502-2 F,철거,3구역
시흥,서벌,9320Z121,서안간,9,37.45433184,126.8488606,광명시 노온사동 53-1 F,,1구역
시흥,서벌,9320Y722,서안간,4,37.45407406,126.8468984,광명시 노온사동 53-3 R,,1구역
신광명,서학,9319Z491,서학간,38L15,37.43908191,126.8510661,광명시 노온사동 502-2 F,철거,3구역
신광명,서학,9319Z584,서학간,38L16,37.43900337,126.8514024,광명시 노온사동 482 F,철거,3구역
신광명,서학,9319Z681,서학간,38L17,37.43865783,126.8516860,광명시 노온사동 483 F,철거,3구역
신광명,서학,9319Z672,서학간,38L18,37.43846580,126.8521877,광명시 노온사동 484 SS,철거,3구역
신광명,서학,9319Z771,서학간,38L19,37.43821750,126.8525685,광명시 노온사동 산150 M,철거,3구역
신광명,서학,9319Z161,서학간,38L9,37.43799096,126.8487517,광명시 노온사동 산176-3 W,철거,3구역
신광명,서학,9319W632,서학간,39,37.44103435,126.8463112,광명시 노온사동 393-11 W,,3구역
신광명,서학,9319E291,서학간,3R1,37.45282091,126.8443074,광명시 노온사동 994-2 W,,3구역
시흥,서벌,9320Y826,서안간,6,37.45413231,126.8478234,광명시 노온사동 55 WS,,1구역
신광명,서학,9319E382,서학간,4,37.45241988,126.8445903,광명시 노온사동 142-2 W,,3구역
신광명,서학,9319W621,서학간,40,37.44086226,126.8462485,광명시 노온사동 398-7 R,,3구역
신광명,서학,9319W504,서학간,41,37.43963163,126.8457526,광명시 노온사동 956-142 S,,3구역
신광명,서학,9319W513,서학간,41R1,37.44006982,126.8459375,광명시 노온사동 393-3 W,,3구역
신광명,서학,9319W511,서학간,41R2,37.44006370,126.8454604,광명시 노온사동 392-2 W,,3구역
시흥,서벌,9320Y825,서안간,5,37.45407346,126.8472892,광명시 노온사동 56-1 WS,,1구역
천왕,경륜,9320Y523,서안간,1,37.45405946,126.8455805,광명시 노온사동 56-12 R,,1구역
시흥,서벌,9320Y632,서안간,3,37.45406002,126.8464546,광명시 노온사동 56-3 R,,1구역
신광명,서학,9319W404,서학간,41R3,37.43994768,126.8451259,광명시 노온사동 392-16 W,,3구역
신광명,서학,9319W301,서학간,41R4,37.43984431,126.8447277,광명시 노온사동 392-9 R,,3구역
신광명,서학,9319Y592,서학간,42,37.43922644,126.8456213,광명시 노온사동 518-8 W,,3구역
신광명,서학,9319Y681,서학간,42L1,37.43908376,126.8460504,광명시 노온사동 974-11 W,,3구역
신광명,서학,9319Y684,서학간,42L2,37.43883416,126.8463573,광명시 노온사동 511-3 M,,3구역
신광명,서학,9319Y771,서학간,42L3,37.43849088,126.8466393,광명시 노온사동 511-2 F,,3구역
신광명,서학,9319Y761,서학간,42L4,37.43816403,126.8468972,광명시 노온사동 511-1 W,,3구역
신광명,서학,9319Y862,서학간,42L5,37.43818614,126.8473467,광명시 노온사동 510-2 W,,3구역
신광명,서학,9319Y971,서학간,42L5L1,37.43821486,126.8477113,광명시 노온사동 956-139 W,,3구역
신광명,서학,9319Y861,서학간,42L6,37.43786061,126.8473850,광명시 노온사동 510-2 W,,3구역
신광명,서학,9319Y951,서학간,42L7,37.43773900,126.8480978,광명시 노온사동 510-1 F,철거,3구역
신광명,서학,9319Z061,서학간,42L8,37.43786743,126.8483973,광명시 노온사동 510-1 F,,3구역
신광명,서학,9319Y481,서학간,43,37.43903576,126.8455352,광명시 노온사동 521-10 W,,3구역
신광명,서학,9319Y482,서학간,44,37.43884613,126.8454574,광명시 노온사동 572-2 W,,3구역
신광명,서학,9319Y483,서학간,44R1,37.43883287,126.8451877,광명시 노온사동 521-14 F,,3구역
신광명,서학,9319Y384,서학간,44R2,37.43864401,126.8446958,광명시 노온사동 520-1 F,,3구역
신광명,서학,9319Y276,서학간,44R3,37.43852977,126.8442755,광명시 노온사동 520-7 F,,3구역
신광명,서학,9319Y274,서학간,44R4,37.43841802,126.8439392,광명시 노온사동 520-8 F,,3구역
신광명,서학,9319Y476,서학간,45,37.43850163,126.8453316,광명시 노온사동 572-102 W,,3구역
신광명,서학,9319Y475,서학간,46,37.43824647,126.8452326,광명시 노온사동 572-101 F,,3구역
신광명,서학,9319Y462,서학간,47,37.43784162,126.8451864,광명시 노온사동 572-46 W,,3구역
신광명,서학,9319Y451,서학간,48,37.43742754,126.8451656,광명시 노온사동 572-51 BL,,3구역
신광명,서학,9319Y444,서학간,49,37.43697458,126.8452792,광명시 노온사동 572-39 W,,3구역
신광명,서학,9319Y443,서학간,49R1,37.43687569,126.8449065,광명시 노온사동 572-78 W,,3구역
신광명,서학,9318B892,서학간,49R10,37.43465218,126.8418826,광명시 노온사동 606-1 F,,3구역
신광명,서학,9318B881,서학간,49R11,37.43448072,126.8416683,광명시 노온사동 606-6 RI,,3구역
신광명,서학,9318B783,서학간,49R12,37.43442436,126.8413496,광명시 노온사동 804-5 W,,3구역
신광명,서학,9318B772,서학간,49R12L1,37.43408173,126.8412462,광명시 노온사동 585-11 B,,3구역
신광명,서학,9318B762,서학간,49R12L2,37.43374268,126.8411442,광명시 노온사동 585-9 B,,3구역
신광명,서학,9318B763,서학간,49R12L3,37.43342854,126.8410377,광명시 노온사동 956-113 S,,3구역
신광명,서학,9318B652,서학간,49R12L4,37.43297190,126.8408943,광명시 노온사동 608-4 R,,3구역
신광명,서학,9318B642,서학간,49R12L5,37.43260431,126.8406932,광명시 노온사동 610-6 R,,3구역
신광명,서학,9318B631,서학간,49R12L6,37.43221658,126.8405701,광명시 노온사동 610-5 R,,3구역
신광명,중림,9320S811,서천간,18,37.45381775,126.8416127,광명시 노온사동 57-3 W,,3구역
신광명,서학,9318B621,서학간,49R12L7,37.43180208,126.8404384,광명시 노온사동 610-8 R,,3구역
신광명,서학,9318B622,서학간,49R12L8,37.43147324,126.8404571,광명시 노온사동 610-10 R,,3구역
신광명,서학,9318B611,서학간,49R12L9,37.43111594,126.8407540,광명시 노온사동 614-4 R,,3구역
신광명,서학,9318B791,서학간,49R13,37.43469513,126.8414324,광명시 노온사동 790-99 RI,,3구역
신광명,서학,9319S803,서학간,49R14,37.43518318,126.8415520,광명시 노온사동 565-3 R,,3구역
신광명,서학,9319S812,서학간,49R15,37.43545856,126.8415231,광명시 노온사동 566-3 F,,3구역
신광명,서학,9319S712,서학간,49R16,37.43577235,126.8413765,광명시 노온사동 564-4 F,,3구역
신광명,서학,9319S724,서학간,49R17,37.43596482,126.8410575,광명시 노온사동 563-2 R,,3구역
신광명,서학,9319S722,서학간,49R18,37.43616496,126.8407028,광명시 노온사동 563-2 R,,3구역
신광명,서학,9319S621,서학간,49R19,37.43632547,126.8403881,광명시 노온사동 564-6 R,,3구역
신광명,서학,9319Y343,서학간,49R1R1,37.43685401,126.8447896,광명시 노온사동 572-79 BL,,3구역
신광명,서학,9319Y344,서학간,49R1R2,37.43707542,126.8446073,광명시 노온사동 572-80 F,,3구역
신광명,서학,9319Y333,서학간,49R2,37.43654831,126.8444255,광명시 노온사동 574-59 W,,3구역
신광명,서학,9319S533,서학간,49R20,37.43667073,126.8398829,광명시 노온사동 956-100 HY,,3구역
신광명,서학,9319S532,서학간,49R21,37.43695789,126.8393642,광명시 노온사동 563-7 RI,,3구역
신광명,서학,9319S342,서학간,49R22,37.43720311,126.8388538,광명시 노온사동 560-5 B,,3구역
신광명,서학,9319S254,서학간,49R23,37.43745136,126.8384402,광명시 노온사동 974-1 B,,3구역
신광명,서학,9319S261,서학간,49R24,37.43782030,126.8381002,광명시 노온사동 559-9 RI,,3구역
신광명,서학,9319S173,서학간,49R25,37.43825307,126.8380125,광명시 노온사동 559-8 B,,3구역
신광명,중림,9320Y441,서천간,5,37.45531787,126.8452904,광명시 노온사동 58-5 W,,3구역
신광명,서학,9319S182,서학간,49R26,37.43870062,126.8380537,광명시 노온사동 559-5 M,,3구역
신광명,서학,9319S291,서학간,49R27,37.43909451,126.8380799,광명시 노온사동 558-3 B,,3구역
신광명,서학,9319S292,서학간,49R28,37.43948885,126.8380903,광명시 노온사동 414-8 R,,3구역
신광명,중림,9320Y444,서천간,6,37.45500714,126.8452562,광명시 노온사동 58-6 W,,3구역
신광명,서학,9319Y221,서학간,49R3,37.43619585,126.8441971,광명시 노온사동 574-14 BL,,3구역
신광명,중림,9320Y426,서천간,9,37.45408312,126.8451426,광명시 노온사동 58-7 R,,3구역
신광명,서학,9319Y222,서학간,49R3R1,37.43630311,126.8438311,광명시 노온사동 574-63 BL,철거,3구역
신광명,서학,9319Y231,서학간,49R3R1R1,37.43651742,126.8439313,광명시 노온사동 574-65 W,,3구역
신광명,중림,9320Y431,서천간,7,37.45471708,126.8452152,광명시 노온사동 58-8 F,,3구역
신광명,서학,9319Y121,서학간,49R3R2,37.43636598,126.8437139,광명시 노온사동 574-60 W,,3구역
신광명,서학,9319Y132,서학간,49R3R3,37.43666012,126.8433282,광명시 노온사동 573 F,,3구역
신광명,서학,9319Y033,서학간,49R3R3L1,37.43638892,126.8431246,광명시 노온사동 574-2 BL,,3구역
신광명,광천,9320Y454,광천간,2,37.45558734,126.8449742,광명시 노온사동 60-2 W,,4구역
신광명,광천,9320Y452,광천간,3,37.45550563,126.8449881,광명시 노온사동 60-2 W,,4구역
신광명,서학,9319Y032,서학간,49R3R3L2,37.43649979,126.8427364,광명시 노온사동 568-4 W,,3구역
신광명,서학,9319Y211,서학간,49R4,37.43571007,126.8438376,광명시 노온사동 574-53 W,,3구역
신광명,서학,9319Y113,서학간,49R5,37.43549456,126.8434566,광명시 노온사동 574-43 W,,3구역
신광명,서학,9319Y201,서학간,49R5L1,37.43521107,126.8438128,광명시 노온사동 577-31 W,,3구역
신광명,서학,9318E291,서학간,49R5L2,37.43485064,126.8441312,광명시 노온사동 577-13 F,,3구역
신광명,서학,9318E381,서학간,49R5L3,37.43450293,126.8444574,광명시 노온사동 577-9 BL,,3구역
신광명,서학,9318E372,서학간,49R5L4,37.43406038,126.8447718,광명시 노온사동 577-34 F,,3구역
신광명,서학,9318E471,서학간,49R5L5,37.43376479,126.8451098,광명시 노온사동 582 BL,,3구역
신광명,서학,9318E473,서학간,49R5L6,37.43371892,126.8452167,광명시 노온사동 577-10 HY,,3구역
신광명,광천,9320Y442,광천간,4,37.45520925,126.8449888,광명시 노온사동 61-1 W,,4구역
신광명,광천,9320Y325,광천간,9,37.45413334,126.8443365,광명시 노온사동 61-10 WS,,4구역
천왕,경륜,9320Y223,서천간,11,37.45402179,126.8441611,광명시 노온사동 61-10 WS,,3구역
신광명,광천,9320Y323,광천간,8,37.45420130,126.8447104,광명시 노온사동 61-11 R,,4구역
신광명,광천,9320Y433,광천간,6,37.45469672,126.8448565,광명시 노온사동 61-13 W,,4구역
신광명,서학,9319Y011,서학간,49R6,37.43567021,126.8430008,광명시 노온사동 567-8 W,,3구역
신광명,광천,9320Y121,광천간,11,37.45428219,126.8435257,광명시 노온사동 61-7 F,,4구역
신광명,광천,9320Y445,광천간,5,37.45491513,126.8449128,광명시 노온사동 61-9 W,,4구역
신광명,서학,9319Y012,서학간,49R6R1,37.43572805,126.8430634,광명시 노온사동 569-10 W,,3구역
신광명,서학,9319Y013,서학간,49R6R2,37.43591529,126.8428630,광명시 노온사동 569-12 W,,3구역
신광명,서학,9319S901,서학간,49R7,37.43540779,126.8424938,광명시 노온사동 567-6 W,,3구역
신광명,서학,9319S902,서학간,49R8,37.43516025,126.8422609,광명시 노온사동 605-3 W,,3구역
신광명,서학,9318B991,서학간,49R9,37.43491980,126.8422171,광명시 노온사동 606-8 F,,3구역
신광명,서학,9319E371,서학간,5,37.45203986,126.8446706,광명시 노온사동 142-6 W,,3구역
신광명,서학,9319Y431,서학간,50,37.43672710,126.8453031,광명시 노온사동 572-45 HY,,3구역
신광명,서학,9319Y531,서학간,51,37.43641106,126.8454574,광명시 노온사동 572-40 BL,,3구역
신광명,서학,9319Y523,서학간,52,37.43609577,126.8456125,광명시 노온사동 572-44 W,,3구역
신광명,서학,9319Y513,서학간,53,37.43586531,126.8457538,광명시 노온사동 572-29 W,,3구역
신광명,서학,9319Y514,서학간,54,37.43556677,126.8459208,광명시 노온사동 572-21 F,,3구역
신광명,서학,9319Y516,서학간,54H1,37.43564133,126.8458791,광명시 노온사동 572-21 F,,3구역
신광명,서학,9319Y517,서학간,54H1R1,37.43577964,126.8456439,광명시 노온사동 572-52 W,,3구역
신광명,서학,9319Y512,서학간,54R1,37.43556706,126.8456413,광명시 노온사동 572-21 F,,3구역
신광명,서학,9319Y601,서학간,55,37.43526296,126.8461127,광명시 노온사동 572-41 W,,3구역
신광명,서학,9318E691,서학간,56,37.43489491,126.8463290,광명시 노온사동 산178-12 W,,3구역
신광명,서학,9318E686,서학간,57,37.43451697,126.8464764,광명시 노온사동 577-77 BL,,3구역
신광명,서학,9318E685,서학간,57R1,37.43457738,126.8461317,광명시 노온사동 577-76 W,,3구역
신광명,서학,9318E682,서학간,58,37.43433172,126.8465580,광명시 노온사동 577-17 W,,3구역
신광명,서학,9318E671,서학간,59,37.43410212,126.8466104,광명시 노온사동 577-17 W,,3구역
신광명,서학,9319E361,서학간,6,37.45164842,126.8447739,광명시 노온사동 994-4 W,,3구역
신광명,서학,9318E772,서학간,60,37.43374211,126.8466230,광명시 노온사동 577-24 HY,,3구역
신광명,서학,9318E761,서학간,61,37.43332483,126.8466851,광명시 노온사동 585-4 BL,,3구역
신광명,서학,9318E751,서학간,62,37.43297984,126.8467629,광명시 노온사동 586-2 W,,3구역
신광명,서학,9318E741,서학간,63,37.43262190,126.8468449,광명시 노온사동 587-3 W,,3구역
신광명,서학,9318E731,서학간,64,37.43229710,126.8469272,광명시 노온사동 631 BL,,3구역
신광명,서학,9318E631,서학간,64R1,37.43224859,126.8464819,광명시 노온사동 631-2 F,,3구역
신광명,서학,9318E632,서학간,64R2,37.43216111,126.8460165,광명시 노온사동 589 F,,3구역
신광명,서학,9318E532,서학간,64R3,37.43209405,126.8455773,광명시 노온사동 591-1 F,,3구역
신광명,서학,9318E432,서학간,64R4,37.43202119,126.8449689,광명시 노온사동 592 F,,3구역
신광명,서학,9318E732,서학간,65,37.43194067,126.8469586,광명시 노온사동 631-1 W,,3구역
신광명,서학,9318E722,서학간,66,37.43155575,126.8469644,광명시 노온사동 632 R,,3구역
신광명,서학,9318E711,서학간,67,37.43122370,126.8469041,광명시 노온사동 674 HY,,3구역
신광명,서학,9318E702,서학간,67R1,37.43083149,126.8467697,광명시 노온사동 676-2 F,,3구역
신광명,서학,9318G691,서학간,67R2,37.43039428,126.8465991,광명시 노온사동 677 F,,3구역
신광명,서학,9318G692,서학간,67R3,37.43009367,126.8464642,광명시 노온사동 680-7 W,,3구역
신광명,서학,9318G583,서학간,67R3R1,37.43002261,126.8458429,광명시 노온사동 680-15 M,,3구역
시흥,서벌,9420R213,서안간,25L1,37.45380727,126.8555349,광명시 노온사동 6-8 F,,1구역
신광명,서학,9318G481,서학간,67R3R2,37.43004724,126.8453157,광명시 노온사동 680-4 F,,3구역
신광명,서학,9318G381,서학간,67R3R3,37.42998489,126.8448466,광명시 노온사동 680-18 F,,3구역
신광명,서학,9318G391,서학간,67R3R4,37.43022226,126.8448117,광명시 노온사동 680-11 W,,3구역
신광명,서학,9318G491,서학간,67R3R5,37.43031870,126.8451735,광명시 노온사동 680-11 W,,3구역
신광명,서학,9318G682,서학간,67R4,37.42963322,126.8462961,광명시 노온사동 726-3 W,,3구역
신광명,서학,9318G571,서학간,67R5,37.42926750,126.8461242,광명시 노온사동 726-5 BL,,3구역
신광명,서학,9318G562,서학간,67R6,37.42886888,126.8459884,광명시 노온사동 745-1 W,,3구역
신광명,서학,9318E811,서학간,68,37.43115221,126.8472147,광명시 노온사동 669-4 F,,3구역
신광명,서학,9318E821,서학간,68L1,37.43153514,126.8472844,광명시 노온사동 669-1 W,,3구역
신광명,서학,9318F144,서학간,68L10,37.43271885,126.8492826,광명시 노온사동 665-1 BL,,3구역
신광명,서학,9318F252,서학간,68L11,37.43283604,126.8495395,광명시 노온사동 659-1 R,,3구역
신광명,서학,9318F241,서학간,68L12,37.43265173,126.8498353,광명시 노온사동 659-4 W,,3구역
신광명,서학,9318F242,서학간,68L13,37.43248213,126.8500236,광명시 노온사동 658-2 F,,3구역
신광명,서학,9318F331,서학간,68L14,37.43230111,126.8502289,광명시 노온사동 658-1 W,,3구역
신광명,서학,9318E831,서학간,68L2,37.43191129,126.8473268,광명시 노온사동 632-1 W,,3구역
시흥,서벌,9420R112,서안간,24,37.45375212,126.8551009,광명시 노온사동 7-3 F,,1구역
신광명,서학,9318E841,서학간,68L3,37.43235391,126.8472377,광명시 노온사동 632-2 R,,3구역
신광명,서학,9318E842,서학간,68L4,37.43246328,126.8472065,광명시 노온사동 632-2 R,,3구역
신광명,서학,9318E742,서학간,68L4L1,37.43275444,126.8471235,광명시 노온사동 587-4 W,,3구역
신광명,서학,9318E762,서학간,68L4L2,37.43327790,126.8469906,광명시 노온사동 635-3 W,,3구역
신광명,서학,9318E763,서학간,68L4L3,37.43357646,126.8469422,광명시 노온사동 637-7 W,,3구역
신광명,서학,9318E771,서학간,68L4L4,37.43401432,126.8469197,광명시 노온사동 산179-2 W,,3구역
신광명,서학,9318E781,서학간,68L4L5,37.43440860,126.8468543,광명시 노온사동 산236-8 W,,3구역
신광명,서학,9318E881,서학간,68L4L6,37.43434984,126.8471126,광명시 노온사동 산236-8 W,,3구역
신광명,서학,9318E882,서학간,68L4L7,37.43409832,126.8475599,광명시 노온사동 637-1 F,,3구역
신광명,서학,9318E971,서학간,68L4L8,37.43388800,126.8480194,광명시 노온사동 640-2 W,,3구역
신광명,서학,9318F071,서학간,68L4L9,37.43377374,126.8483642,광명시 노온사동 640-3 W,,3구역
신광명,서학,9318E843,서학간,68L5,37.43234524,126.8476051,광명시 노온사동 634 BL,,3구역
신광명,서학,9318E945,서학간,68L6,37.43234082,126.8477238,광명시 노온사동 634 BL,,3구역
신광명,서학,9318E946,서학간,68L7,37.43250216,126.8479000,광명시 노온사동 665-6 F,,3구역
신광명,서학,9318F051,서학간,68L8,37.43286708,126.8485852,광명시 노온사동 648-4 BL,,3구역
신광명,서학,9318E943,서학간,68L8H1,37.43267026,126.8482091,광명시 노온사동 665-9 W,,3구역
신광명,서학,9318F151,서학간,68L9,37.43275721,126.8489764,광명시 노온사동 666-1 BL,,3구역
신광명,서학,9318E703,서학간,69,37.43068754,126.8470352,광명시 노온사동 669-2 W,,3구역
신광명,서학,9319E363,서학간,7,37.45126562,126.8448709,광명시 노온사동 197-9 W,,3구역
신광명,서학,9318G791,서학간,70,37.43035737,126.8468959,광명시 노온사동 678-2 W,,3구역
신광명,중림,9320Y112,서천간,14,37.45373537,126.8433244,광명시 노온사동 76-1 F,,3구역
신광명,서학,9318G891,서학간,70L1,37.43018570,126.8470170,광명시 노온사동 673 F,,3구역
신광명,서학,9318G892,서학간,70L2,37.43011251,126.8476773,광명시 노온사동 670-1 F,,3구역
신광명,서학,9318G981,서학간,70L3,37.42979619,126.8480435,광명시 노온사동 670-6 F,,3구역
신광명,서학,9318G781,서학간,71,37.42997216,126.8467354,광명시 노온사동 673-2 BL,,3구역
신광명,광천,9320Y021,광천간,12,37.45437729,126.8430160,광명시 노온사동 76-2 F,,4구역
신광명,서학,9318G771,서학간,72,37.42963627,126.8466126,광명시 노온사동 670-11 HY,,3구역
신광명,서학,9318G671,서학간,73,37.42930631,126.8464811,광명시 노온사동 673-3 W,,3구역
신광명,서학,9318G663,서학간,74,37.42910338,126.8463984,광명시 노온사동 673-7 BL,,3구역
신광명,서학,9418A003,서학간,74L14R10,37.43065678,126.8540318,광명시 노온사동 843 R,철거,3구역
신광명,서학,9418A002,서학간,74L14R11,37.43089005,126.8545086,광명시 노온사동 842 R,철거,3구역
신광명,서학,9418A111,서학간,74L14R12,37.43109841,126.8549097,광명시 노온사동 812-2 R,,3구역
신광명,서학,9318H991,서학간,74L14R8,37.43010833,126.8537132,광명시 노온사동 845 F,,3구역
신광명,서학,9418C091,서학간,74L14R9,37.43033545,126.8538412,광명시 노온사동 845 F,철거,3구역
신광명,광천,9320S932,광천간,13,37.45446389,126.8424302,광명시 노온사동 77-1 F,,4구역
신광명,서학,9318G661,서학간,75,37.42880258,126.8462745,광명시 노온사동 745-1 W,,3구역
신광명,서학,9318G651,서학간,76,37.42847195,126.8461657,광명시 노온사동 744-2 W,,3구역
신광명,서학,9318G641,서학간,77,37.42814633,126.8460282,광명시 노온사동 732-2 W,,3구역
